Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-01,Recurso,CUC1,,Hour01,37617.19,kWh,kWh,False,,0.03761719
2026-06-01,Recurso,CUC1,,Hour02,38006.38,kWh,kWh,False,,0.03800637999999999
2026-06-01,Recurso,CUC1,,Hour03,37116.22,kWh,kWh,False,,0.03711622
2026-06-01,Recurso,CUC1,,Hour04,36970.93,kWh,kWh,False,,0.03697093
2026-06-01,Recurso,CUC1,,Hour05,36541.28,kWh,kWh,False,,0.036541279999999995
2026-06-01,Recurso,CUC1,,Hour06,36121.44,kWh,kWh,False,,0.03612144
2026-06-01,Recurso,CUC1,,Hour07,35944.1,kWh,kWh,False,,0.0359441
2026-06-01,Recurso,CUC1,,Hour08,35639.23,kWh,kWh,False,,0.03563923
2026-06-01,Recurso,CUC1,,Hour09,35022.51,kWh,kWh,False,,0.03502251
2026-06-01,Recurso,CUC1,,Hour10,33896.4,kWh,kWh,False,,0.0338964
2026-06-01,Recurso,CUC1,,Hour11,33078.52,kWh,kWh,False,,0.03307851999999999
2026-06-01,Recurso,CUC1,,Hour12,32500.51,kWh,kWh,False,,0.032500509999999996
2026-06-01,Recurso,CUC1,,Hour13,32063.83,kWh,kWh,False,,0.03206383
2026-06-01,Recurso,CUC1,,Hour14,32096.0,kWh,kWh,False,,0.032096
2026-06-01,Recurso,CUC1,,Hour15,31596.61,kWh,kWh,False,,0.03159661
2026-06-01,Recurso,CUC1,,Hour16,31048.69,kWh,kWh,False,,0.031048689999999997
2026-06-01,Recurso,CUC1,,Hour17,30860.62,kWh,kWh,False,,0.03086062
2026-06-01,Recurso,CUC1,,Hour18,30667.96,kWh,kWh,False,,0.030667959999999998
2026-06-01,Recurso,CUC1,,Hour19,29931.5,kWh,kWh,False,,0.0299315
2026-06-01,Recurso,CUC1,,Hour20,29615.92,kWh,kWh,False,,0.029615919999999997
2026-06-01,Recurso,CUC1,,Hour21,28209.23,kWh,kWh,False,,0.02820923
2026-06-01,Recurso,CUC1,,Hour22,28205.12,kWh,kWh,False,,0.028205119999999997
2026-06-01,Recurso,CUC1,,Hour23,28057.06,kWh,kWh,False,,0.02805706
2026-06-01,Recurso,CUC1,,Hour24,28200.47,kWh,kWh,False,,0.02820047
2026-06-01,Recurso,DVS1,,Hour01,139663.73,kWh,kWh,False,,0.13966373
2026-06-01,Recurso,DVS1,,Hour02,139665.82,kWh,kWh,False,,0.13966582
2026-06-01,Recurso,DVS1,,Hour03,139674.11,kWh,kWh,False,,0.13967411
2026-06-01,Recurso,DVS1,,Hour04,139666.54,kWh,kWh,False,,0.13966654
2026-06-01,Recurso,DVS1,,Hour05,139639.93,kWh,kWh,False,,0.13963993
2026-06-01,Recurso,DVS1,,Hour06,139671.34,kWh,kWh,False,,0.13967133999999998
2026-06-01,Recurso,DVS1,,Hour07,139669.23,kWh,kWh,False,,0.13966923
2026-06-01,Recurso,DVS1,,Hour08,139710.87,kWh,kWh,False,,0.13971087
2026-06-01,Recurso,DVS1,,Hour09,139684.81,kWh,kWh,False,,0.13968481
2026-06-01,Recurso,DVS1,,Hour10,139482.86,kWh,kWh,False,,0.13948286
2026-06-01,Recurso,DVS1,,Hour11,135527.31,kWh,kWh,False,,0.13552730999999998
2026-06-01,Recurso,DVS1,,Hour12,135496.36,kWh,kWh,False,,0.13549635999999998
2026-06-01,Recurso,DVS1,,Hour13,135451.16,kWh,kWh,False,,0.13545116
2026-06-01,Recurso,DVS1,,Hour14,97783.09,kWh,kWh,False,,0.09778308999999999
2026-06-01,Recurso,DVS1,,Hour15,97401.76,kWh,kWh,False,,0.09740175999999999
2026-06-01,Recurso,DVS1,,Hour16,97338.72,kWh,kWh,False,,0.09733872
2026-06-01,Recurso,DVS1,,Hour17,110463.01,kWh,kWh,False,,0.11046300999999999
2026-06-01,Recurso,DVS1,,Hour18,137576.58,kWh,kWh,False,,0.13757657999999998
2026-06-01,Recurso,DVS1,,Hour19,137568.29,kWh,kWh,False,,0.13756829
2026-06-01,Recurso,DVS1,,Hour20,137549.21,kWh,kWh,False,,0.13754920999999998
2026-06-01,Recurso,DVS1,,Hour21,137567.37,kWh,kWh,False,,0.13756737
2026-06-01,Recurso,DVS1,,Hour22,137578.44,kWh,kWh,False,,0.13757844
2026-06-01,Recurso,DVS1,,Hour23,137514.68,kWh,kWh,False,,0.13751468
2026-06-01,Recurso,DVS1,,Hour24,137666.12,kWh,kWh,False,,0.13766612
2026-06-01,Recurso,ESMR,,Hour01,22677.26,kWh,kWh,False,,0.022677259999999998
2026-06-01,Recurso,ESMR,,Hour02,23515.47,kWh,kWh,False,,0.02351547
2026-06-01,Recurso,ESMR,,Hour03,23164.94,kWh,kWh,False,,0.02316494
2026-06-01,Recurso,ESMR,,Hour04,23167.53,kWh,kWh,False,,0.02316753
2026-06-01,Recurso,ESMR,,Hour05,23162.14,kWh,kWh,False,,0.023162139999999998
2026-06-01,Recurso,ESMR,,Hour06,23167.22,kWh,kWh,False,,0.02316722
2026-06-01,Recurso,ESMR,,Hour07,23165.23,kWh,kWh,False,,0.02316523
2026-06-01,Recurso,ESMR,,Hour08,23384.19,kWh,kWh,False,,0.02338419
2026-06-01,Recurso,ESMR,,Hour09,23535.55,kWh,kWh,False,,0.02353555
2026-06-01,Recurso,ESMR,,Hour10,23425.35,kWh,kWh,False,,0.023425349999999998
2026-06-01,Recurso,ESMR,,Hour11,23169.33,kWh,kWh,False,,0.023169330000000002
2026-06-01,Recurso,ESMR,,Hour12,22157.31,kWh,kWh,False,,0.02215731
2026-06-01,Recurso,ESMR,,Hour13,22158.14,kWh,kWh,False,,0.02215814
