Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-01,Recurso,PPA2,,Hour01,70304.46,kWh,kWh,False,,0.07030446
2026-06-01,Recurso,PPA2,,Hour02,69880.79,kWh,kWh,False,,0.06988078999999998
2026-06-01,Recurso,PPA2,,Hour03,70262.45,kWh,kWh,False,,0.07026244999999999
2026-06-01,Recurso,PPA2,,Hour04,70356.49,kWh,kWh,False,,0.07035649000000001
2026-06-01,Recurso,PPA2,,Hour05,70359.23,kWh,kWh,False,,0.07035923
2026-06-01,Recurso,PPA2,,Hour06,70633.11,kWh,kWh,False,,0.07063311
2026-06-01,Recurso,PPA2,,Hour07,70623.9,kWh,kWh,False,,0.07062389999999999
2026-06-01,Recurso,PPA2,,Hour08,70029.06,kWh,kWh,False,,0.07002905999999999
2026-06-01,Recurso,PPA2,,Hour09,68549.85,kWh,kWh,False,,0.06854985000000001
2026-06-01,Recurso,PPA2,,Hour10,69527.44,kWh,kWh,False,,0.06952744
2026-06-01,Recurso,PPA2,,Hour11,69702.11,kWh,kWh,False,,0.06970211
2026-06-01,Recurso,PPA2,,Hour12,69939.26,kWh,kWh,False,,0.06993925999999999
2026-06-01,Recurso,PPA2,,Hour13,69946.55,kWh,kWh,False,,0.06994655
2026-06-01,Recurso,PPA2,,Hour14,69725.31,kWh,kWh,False,,0.06972531
2026-06-01,Recurso,PPA2,,Hour15,69603.06,kWh,kWh,False,,0.06960306
2026-06-01,Recurso,PPA2,,Hour16,69744.22,kWh,kWh,False,,0.06974422
2026-06-01,Recurso,PPA2,,Hour17,69933.71,kWh,kWh,False,,0.06993371000000001
2026-06-01,Recurso,PPA2,,Hour18,69770.04,kWh,kWh,False,,0.06977003999999999
2026-06-01,Recurso,PPA2,,Hour19,70366.61,kWh,kWh,False,,0.07036661
2026-06-01,Recurso,PPA2,,Hour20,70588.89,kWh,kWh,False,,0.07058889
2026-06-01,Recurso,PPA2,,Hour21,70561.23,kWh,kWh,False,,0.07056122999999999
2026-06-01,Recurso,PPA2,,Hour22,70319.66,kWh,kWh,False,,0.07031966
2026-06-01,Recurso,PPA2,,Hour23,70466.04,kWh,kWh,False,,0.07046604
2026-06-01,Recurso,PPA2,,Hour24,70031.53,kWh,kWh,False,,0.07003153
2026-06-01,Recurso,PPA3,,Hour01,69865.98,kWh,kWh,False,,0.06986598
2026-06-01,Recurso,PPA3,,Hour02,69842.09,kWh,kWh,False,,0.06984209
2026-06-01,Recurso,PPA3,,Hour03,69879.26,kWh,kWh,False,,0.06987925999999998
2026-06-01,Recurso,PPA3,,Hour04,69837.03,kWh,kWh,False,,0.06983703
2026-06-01,Recurso,PPA3,,Hour05,69808.77,kWh,kWh,False,,0.06980877
2026-06-01,Recurso,PPA3,,Hour06,69841.97,kWh,kWh,False,,0.06984197
2026-06-01,Recurso,PPA3,,Hour07,69101.35,kWh,kWh,False,,0.06910135
2026-06-01,Recurso,PPA3,,Hour08,68883.04,kWh,kWh,False,,0.06888303999999999
2026-06-01,Recurso,PPA3,,Hour09,68277.41,kWh,kWh,False,,0.06827741
2026-06-01,Recurso,PPA3,,Hour10,68734.37,kWh,kWh,False,,0.06873436999999999
2026-06-01,Recurso,PPA3,,Hour11,68929.87,kWh,kWh,False,,0.06892986999999999
2026-06-01,Recurso,PPA3,,Hour12,68837.85,kWh,kWh,False,,0.06883785
2026-06-01,Recurso,PPA3,,Hour13,68818.85,kWh,kWh,False,,0.06881885
2026-06-01,Recurso,PPA3,,Hour14,68723.62,kWh,kWh,False,,0.06872362
2026-06-01,Recurso,PPA3,,Hour15,68900.77,kWh,kWh,False,,0.06890077
2026-06-01,Recurso,PPA3,,Hour16,68866.46,kWh,kWh,False,,0.06886646
2026-06-01,Recurso,PPA3,,Hour17,68721.94,kWh,kWh,False,,0.06872194
2026-06-01,Recurso,PPA3,,Hour18,68569.77,kWh,kWh,False,,0.06856977
2026-06-01,Recurso,PPA3,,Hour19,68772.44,kWh,kWh,False,,0.06877244
2026-06-01,Recurso,PPA3,,Hour20,68651.77,kWh,kWh,False,,0.06865177
2026-06-01,Recurso,PPA3,,Hour21,68936.81,kWh,kWh,False,,0.06893681
2026-06-01,Recurso,PPA3,,Hour22,68682.55,kWh,kWh,False,,0.06868255
2026-06-01,Recurso,PPA3,,Hour23,68670.04,kWh,kWh,False,,0.06867003999999999
2026-06-01,Recurso,PPA3,,Hour24,68847.77,kWh,kWh,False,,0.06884777
2026-06-01,Recurso,PRC2,,Hour01,347944.0,kWh,kWh,False,,0.347944
2026-06-01,Recurso,PRC2,,Hour02,399234.0,kWh,kWh,False,,0.399234
2026-06-01,Recurso,PRC2,,Hour03,398912.0,kWh,kWh,False,,0.398912
2026-06-01,Recurso,PRC2,,Hour04,398314.0,kWh,kWh,False,,0.398314
2026-06-01,Recurso,PRC2,,Hour05,397992.0,kWh,kWh,False,,0.39799199999999996
2026-06-01,Recurso,PRC2,,Hour06,397716.0,kWh,kWh,False,,0.39771599999999996
2026-06-01,Recurso,PRC2,,Hour07,397440.0,kWh,kWh,False,,0.39743999999999996
2026-06-01,Recurso,PRC2,,Hour08,397440.0,kWh,kWh,False,,0.39743999999999996
2026-06-01,Recurso,PRC2,,Hour09,397578.0,kWh,kWh,False,,0.397578
2026-06-01,Recurso,PRC2,,Hour10,397440.0,kWh,kWh,False,,0.39743999999999996
2026-06-01,Recurso,PRC2,,Hour11,397256.0,kWh,kWh,False,,0.397256
2026-06-01,Recurso,PRC2,,Hour12,396980.0,kWh,kWh,False,,0.39698
2026-06-01,Recurso,PRC2,,Hour13,396980.0,kWh,kWh,False,,0.39698
2026-06-01,Recurso,PRC2,,Hour14,396842.0,kWh,kWh,False,,0.396842
2026-06-01,Recurso,PRC2,,Hour15,396704.0,kWh,kWh,False,,0.396704
2026-06-01,Recurso,PRC2,,Hour16,397486.0,kWh,kWh,False,,0.397486
2026-06-01,Recurso,PRC2,,Hour17,396152.0,kWh,kWh,False,,0.396152
2026-06-01,Recurso,PRC2,,Hour18,396336.0,kWh,kWh,False,,0.39633599999999997
2026-06-01,Recurso,PRC2,,Hour19,396106.0,kWh,kWh,False,,0.39610599999999996
2026-06-01,Recurso,PRC2,,Hour20,395462.0,kWh,kWh,False,,0.395462
2026-06-01,Recurso,PRC2,,Hour21,395508.0,kWh,kWh,False,,0.39550799999999997
2026-06-01,Recurso,PRC2,,Hour22,395508.0,kWh,kWh,False,,0.39550799999999997
2026-06-01,Recurso,PRC2,,Hour23,394634.0,kWh,kWh,False,,0.394634
2026-06-01,Recurso,PRC2,,Hour24,229724.0,kWh,kWh,False,,0.22972399999999998
2026-06-01,Recurso,PRC3,,Hour01,58208.01,kWh,kWh,False,,0.05820801
2026-06-01,Recurso,PRC3,,Hour02,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour03,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour04,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour05,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour06,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour07,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour08,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour09,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour10,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour11,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour12,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour13,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour14,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour15,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour16,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour17,,kWh,kWh,False,,
2026-06-01,Recurso,PRC3,,Hour18,73364.12,kWh,kWh,False,,0.07336411999999999
