fecha,demanda_sin_gwh,demanda_real_gwh,generacion_total_gwh,importaciones_gwh,exportaciones_gwh,diferencia_demareal_demasin_pct,diferencia_balance_gwh,diferencia_balance_pct,variant
2023-02-21,215.67107205,218.41024822999998,221.83796581999997,0.0,6.508693770000001,0.012700712033206527,-0.34180000000003474,-0.0015848207956271193,CANDIDATE_STRUCTURAL_ZERO
2023-02-22,216.20356927,221.88342228,225.81680948,0.0,9.62144021,0.02627085680952314,-0.008200000000016416,-3.792721844372545e-05,CANDIDATE_STRUCTURAL_ZERO
2023-02-23,218.66944834999998,220.40126995000003,224.83648764999998,0.00579445,6.3329137499999995,0.007919815104797407,-0.16007999999999356,-0.0007320638580647591,CANDIDATE_STRUCTURAL_ZERO
2023-02-24,220.10290218999998,225.74854919999999,229.66441276,0.0,9.56839057,0.02565003438767245,-0.006879999999966913,-3.125810669242277e-05,CANDIDATE_STRUCTURAL_ZERO
2023-02-25,210.86257902999998,211.363351,214.83717954999997,0.0,3.974600520000001,0.00237487358972675,0.0,0.0,CANDIDATE_STRUCTURAL_ZERO
2023-02-26,192.36407591999998,198.30059996,202.27092516,0.0,10.275049240000001,0.030860876759904454,-0.3681999999999732,-0.0019140788020789265,CANDIDATE_STRUCTURAL_ZERO
2023-02-27,218.98004846,224.97109826,229.38938578,0.0,10.435547320000001,0.027358884255130392,-0.026210000000020273,-0.00011969126952133231,CANDIDATE_STRUCTURAL_ZERO
2023-02-28,222.97246213999998,223.56468347999999,228.00952325999998,0.0,5.08677112,0.002656029064379102,-0.049710000000004584,-0.00022294232894460602,CANDIDATE_STRUCTURAL_ZERO
2023-03-01,222.38257611,224.08003510999998,228.00094007,0.0,5.6487339599999995,0.007633057542963008,-0.03036999999997647,-0.00013656645467113467,CANDIDATE_STRUCTURAL_ZERO
2023-03-02,224.91526516999997,224.76370265,228.92280044,0.00128056,4.48801583,-0.0006738649770410797,-0.4791999999999632,-0.0021305801526533322,CANDIDATE_STRUCTURAL_ZERO
2023-03-03,225.69930666,222.13358685999998,225.69191451999998,0.013326479999999998,0.024624339999999998,-0.015798541221801424,-0.018690000000020746,-8.280929293316752e-05,CANDIDATE_STRUCTURAL_ZERO
2023-03-04,216.07542011,215.73877685999997,219.25442417,0.007488119999999999,3.3356021800000004,-0.001557989565998105,-0.1491100000000074,-0.0006900831197000485,CANDIDATE_STRUCTURAL_ZERO
2023-03-05,192.93730266999998,193.06088339999997,196.13604277,0.005016020000000001,3.2447861199999997,0.000640522741272893,-0.04102999999997792,-0.00021265975750762745,CANDIDATE_STRUCTURAL_ZERO
2023-03-06,219.06871005,215.60755050999998,218.99834758,0.01134922,0.007256750000000001,-0.01579942447832938,-0.06627000000000294,-0.000302507829552096,CANDIDATE_STRUCTURAL_ZERO
2023-03-07,220.11557805,216.66409313,220.10055309999998,0.01579583,0.029470879999999994,-0.015680330081935392,-0.028700000000014825,-0.00013038604652277505,CANDIDATE_STRUCTURAL_ZERO
2023-03-08,218.46977368,215.36996409,218.35036028,0.02349187,0.03993847000000001,-0.014188734385473396,-0.1358600000000365,-0.0006218709238882409,CANDIDATE_STRUCTURAL_ZERO
