Date,Id,code,name,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_GWh
2026-06-01,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,188419.97,kWh,kWh,False,,0.18841997
2026-06-01,Rio,DIGUA,DIGUA,339844.56,kWh,kWh,False,,0.33984455999999996
2026-06-01,Rio,EL QUIMBO,EL QUIMBO,16263680.23,kWh,kWh,False,,16.26368023
2026-06-01,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,6394690.85,kWh,kWh,False,,6.394690849999999
2026-06-01,Rio,ESTRELLA,ESTRELLA,277008.0,kWh,kWh,False,,0.277008
2026-06-01,Rio,GRANDE,GRANDE,5998225.68,kWh,kWh,False,,5.998225679999999
2026-06-01,Rio,GUADALUPE,GUADALUPE,2916937.3,kWh,kWh,False,,2.9169373
2026-06-01,Rio,GUATAPE,GUATAPE,4790150.4,kWh,kWh,False,,4.7901504
2026-06-01,Rio,GUAVIO,GUAVIO,22418232.77,kWh,kWh,False,,22.41823277
2026-06-01,Rio,ITUANGO,ITUANGO,25673046.24,kWh,kWh,False,,25.673046239999998
2026-06-02,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,155589.22,kWh,kWh,False,,0.15558922
2026-06-02,Rio,DIGUA,DIGUA,315752.16,kWh,kWh,False,,0.31575215999999995
2026-06-02,Rio,EL QUIMBO,EL QUIMBO,9593741.69,kWh,kWh,False,,9.59374169
2026-06-02,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,6234442.03,kWh,kWh,False,,6.23444203
2026-06-02,Rio,ESTRELLA,ESTRELLA,195013.63,kWh,kWh,False,,0.19501363
2026-06-02,Rio,GRANDE,GRANDE,5998225.68,kWh,kWh,False,,5.998225679999999
2026-06-02,Rio,GUADALUPE,GUADALUPE,2916937.3,kWh,kWh,False,,2.9169373
2026-06-02,Rio,GUATAPE,GUATAPE,1809992.54,kWh,kWh,False,,1.8099925399999999
2026-06-02,Rio,GUAVIO,GUAVIO,29566759.39,kWh,kWh,False,,29.566759389999998
2026-06-02,Rio,ITUANGO,ITUANGO,25594791.17,kWh,kWh,False,,25.59479117
2026-06-03,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,155589.22,kWh,kWh,False,,0.15558922
2026-06-03,Rio,DIGUA,DIGUA,352032.48,kWh,kWh,False,,0.35203248
2026-06-03,Rio,EL QUIMBO,EL QUIMBO,15314120.74,kWh,kWh,False,,15.31412074
2026-06-03,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,6089455.01,kWh,kWh,False,,6.089455009999999
2026-06-03,Rio,ESTRELLA,ESTRELLA,90858.62,kWh,kWh,False,,0.09085861999999999
2026-06-03,Rio,GRANDE,GRANDE,7175351.88,kWh,kWh,False,,7.175351879999999
2026-06-03,Rio,GUADALUPE,GUADALUPE,3874866.41,kWh,kWh,False,,3.87486641
2026-06-03,Rio,GUATAPE,GUATAPE,4270076.93,kWh,kWh,False,,4.270076929999999
2026-06-03,Rio,GUAVIO,GUAVIO,32432780.3,kWh,kWh,False,,32.4327803
2026-06-03,Rio,ITUANGO,ITUANGO,26731352.93,kWh,kWh,False,,26.73135293
2026-06-04,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,286912.22,kWh,kWh,False,,0.28691221999999994
2026-06-04,Rio,DIGUA,DIGUA,358409.88,kWh,kWh,False,,0.35840988
2026-06-04,Rio,EL QUIMBO,EL QUIMBO,18470164.08,kWh,kWh,False,,18.470164079999996
2026-06-04,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,7325660.16,kWh,kWh,False,,7.32566016
2026-06-04,Rio,ESTRELLA,ESTRELLA,90858.62,kWh,kWh,False,,0.09085861999999999
2026-06-04,Rio,GRANDE,GRANDE,7175351.88,kWh,kWh,False,,7.175351879999999
2026-06-04,Rio,GUADALUPE,GUADALUPE,3874866.41,kWh,kWh,False,,3.87486641
2026-06-04,Rio,GUATAPE,GUATAPE,4270076.93,kWh,kWh,False,,4.270076929999999
2026-06-04,Rio,GUAVIO,GUAVIO,28721590.13,kWh,kWh,False,,28.72159013
2026-06-04,Rio,ITUANGO,ITUANGO,26731352.93,kWh,kWh,False,,26.73135293
2026-06-05,Rio,DESV. SAN MARCOS,DESV. SAN MARCOS,488179.01,kWh,kWh,False,,0.48817900999999997
2026-06-05,Rio,DIGUA,DIGUA,576233.52,kWh,kWh,False,,0.5762335199999999
2026-06-05,Rio,EL QUIMBO,EL QUIMBO,18258118.68,kWh,kWh,False,,18.25811868
2026-06-05,Rio,ESCUELA DE MINAS,ESCUELA DE MINAS,8237552.23,kWh,kWh,False,,8.23755223
2026-06-05,Rio,ESTRELLA,ESTRELLA,188365.44,kWh,kWh,False,,0.18836544
2026-06-05,Rio,GRANDE,GRANDE,8403657.48,kWh,kWh,False,,8.40365748
2026-06-05,Rio,GUADALUPE,GUADALUPE,7016183.5,kWh,kWh,False,,7.0161834999999995
2026-06-05,Rio,GUATAPE,GUATAPE,8062849.58,kWh,kWh,False,,8.06284958
2026-06-05,Rio,GUAVIO,GUAVIO,42721181.57,kWh,kWh,False,,42.72118157
2026-06-05,Rio,ITUANGO,ITUANGO,23879390.3,kWh,kWh,False,,23.8793903
