Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_MW
2026-06-01,Recurso,TEC1,,Hour01,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour02,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour03,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour04,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour05,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour06,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour07,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour08,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour09,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour10,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour11,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour12,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour13,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
2026-06-01,Recurso,TEC1,,Hour14,213000.0,kWh,kW,True,"La magnitud y comportamiento horario coinciden con CapEfecNeta, DispoReal y DispoCome y la descripcion oficial corresponde a potencia neta.",213.0
