Date,Id,code,name,Hour,Value,unit_catalog,unit_effective,unit_override_applied,override_reason,Value_MW
2026-06-01,Recurso,SMI1,,Hour01,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour02,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour03,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour04,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour05,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour06,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour07,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour08,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour09,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour10,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour11,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour12,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour13,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour14,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour15,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour16,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour17,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour18,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour19,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour20,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour21,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour22,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour23,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SMI1,,Hour24,25000.0,kW,kW,False,,25.0
2026-06-01,Recurso,SNCR,,Hour01,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour02,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour03,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour04,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour05,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour06,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour07,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour08,1240000.0,kW,kW,False,,1240.0
2026-06-01,Recurso,SNCR,,Hour09,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour10,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour11,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour12,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour13,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour14,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour15,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour16,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour17,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour18,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour19,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour20,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour21,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour22,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour23,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNCR,,Hour24,930000.0,kW,kW,False,,930.0
2026-06-01,Recurso,SNFR,,Hour01,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour02,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour03,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour04,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour05,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour06,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour07,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour08,87519.02,kW,kW,False,,87.51902000000001
2026-06-01,Recurso,SNFR,,Hour09,90000.0,kW,kW,False,,90.0
2026-06-01,Recurso,SNFR,,Hour10,90000.0,kW,kW,False,,90.0
2026-06-01,Recurso,SNFR,,Hour11,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour12,,kW,kW,False,,
2026-06-01,Recurso,SNFR,,Hour13,,kW,kW,False,,
